province,year,month,vv_db,vh_db
Parwan,2023,1,-9.114474150322756,-17.858648213812945
Uruzgan,2023,1,-9.260392691067018,-18.184013805708748
Badakhshan,2023,1,-8.49518417784919,-16.610889036323748
Badghis,2023,1,-12.282743613201772,-23.157758675881038
Baghlan,2023,1,-10.55290681108863,-19.996075609205786
Balkh,2023,1,-15.043855637786882,-24.88526263769933
Bamyan,2023,1,-10.887868802877184,-19.59353555955156
Farah,2023,1,-11.497290985451421,-21.1560643705339
Faryab,2023,1,-14.510396450780389,-24.658217163393
Ghazni,2023,1,-12.021754967774163,-21.228393015955348
Ghor,2023,1,-11.498672338134723,-21.00541806599437
Hilmand,2023,1,-14.88408469120861,-24.60486873910254
Hirat,2023,1,-12.86506104122651,-23.166028413587362
Jawzjan,2023,1,-18.276391667010486,-26.750152728305224
Kabul,2023,1,-9.514732700815106,-18.5082705908462
Kandahar,2023,1,-15.083061740396742,-24.208719433820725
Kapisa,2023,1,-8.450426605653671,-17.315781071135746
Kunar,2023,1,-8.748012906326712,-16.764094525020592
Kunduz,2023,1,-14.656769000457288,-23.89440814608033
Laghman,2023,1,-9.028530096301791,-17.69377305348105
Logar,2023,1,-11.019756621664666,-20.132668344448735
Nangarhar,2023,1,-9.374130460352735,-17.690816772488727
Nimroz,2023,1,-16.0924496837398,-26.692286517613415
Nuristan,2023,1,-7.8563485990405715,-15.854906763807147
Paktya,2023,1,-10.654361167271274,-19.761954461966077
Samangan,2023,1,-12.198781949747413,-21.695947407440052
Sar-e-Pul,2023,1,-11.656763003936794,-21.33455709326831
Takhar,2023,1,-9.241760752104698,-18.936137413000882
Wardak,2023,1,-10.767259976848141,-19.814750600654484
Zabul,2023,1,-11.533827520607995,-21.328137171111205
Khost,2023,2,-9.313613147025926,-17.468971379905074
Paktika,2023,2,-12.232407225681914,-21.861863795132013
Daykundi,2023,2,-9.483776404768783,-18.28845428899587
Panjsher,2023,2,-8.363989376704675,-16.26035033532539
Parwan,2023,2,-9.472580537707397,-18.106600424765595
Uruzgan,2023,2,-9.675033894241132,-18.310421382640126
Badakhshan,2023,2,-8.4731546252862,-16.5055902436339
Badghis,2023,2,-10.57702890762427,-21.213937963908755
Baghlan,2023,2,-9.679641299972209,-19.101615714613725
Balkh,2023,2,-13.187124234570563,-23.460968700906566
Bamyan,2023,2,-11.038717543200745,-19.754434410347567
Farah,2023,2,-11.595308472071167,-20.733140742163336
Faryab,2023,2,-12.965498513276934,-23.378725013668625
Ghazni,2023,2,-12.32163966477143,-21.515344557039878
Ghor,2023,2,-11.394114608831797,-20.73345839294568
Hilmand,2023,2,-15.414070331516577,-24.22085875331816
Hirat,2023,2,-12.447683994666798,-22.630253123813944
Jawzjan,2023,2,-16.979263453284815,-26.218841382992473
Kabul,2023,2,-9.714643753837203,-18.660601107781844
Kandahar,2023,2,-16.361324393484065,-24.35043262102549
Kapisa,2023,2,-8.780065934031045,-17.606956588162674
Kunar,2023,2,-8.497597623464523,-16.352696315913335
Kunduz,2023,2,-12.787224243210414,-22.311215109237313
Laghman,2023,2,-9.232592941530449,-17.671460576772155
Logar,2023,2,-10.865519329959612,-20.138045399295343
Nangarhar,2023,2,-9.377874031304517,-17.5407537025051
Nimroz,2023,2,-16.721771649988636,-26.688723995545196
Nuristan,2023,2,-7.758298274249397,-15.333532306701764
Paktya,2023,2,-10.622183422691888,-19.590433903045238
Samangan,2023,2,-10.48261137999437,-20.33202238691276
Sar-e-Pul,2023,2,-10.870456489183153,-20.50923581708077
Takhar,2023,2,-8.526050847008209,-17.891612317580815
Wardak,2023,2,-11.193653528660112,-20.08739501080938
Zabul,2023,2,-11.869732505117796,-21.293018565547296
Khost,2023,3,-9.302737460379188,-17.21097275135802
Paktika,2023,3,-11.678666677610757,-21.13155255916111
Daykundi,2023,3,-9.278984388470162,-17.855544278451625
Panjsher,2023,3,-8.808705276013912,-16.758447110009016
Parwan,2023,3,-9.425727726152088,-17.826206698616424
Uruzgan,2023,3,-9.354521619379181,-17.79872986405131
Badakhshan,2023,3,-8.905179930195125,-16.861882625601638
Badghis,2023,3,-10.750949352894445,-20.4085496900169
Baghlan,2023,3,-10.567428056675398,-19.38927710297912
Balkh,2023,3,-14.99974245950898,-24.13002502600271
Bamyan,2023,3,-10.863309028895069,-19.53696279296714
Farah,2023,3,-11.276639501444976,-20.25978664480354
Faryab,2023,3,-13.466711008726952,-22.656954033185333
Ghazni,2023,3,-11.67827676560081,-20.85877904289688
Ghor,2023,3,-10.932738600881194,-20.179665405369366
Hilmand,2023,3,-15.115183485828828,-23.857764341893336
Hirat,2023,3,-12.683322837717714,-22.35855003731388
Jawzjan,2023,3,-17.881716669745472,-25.819817120922426
Kabul,2023,3,-9.717688313619988,-18.08444563789315
Kandahar,2023,3,-15.761636933941196,-23.848120273380953
Kapisa,2023,3,-8.752505747655,-17.14978637190269
Kunar,2023,3,-8.380962144202245,-16.066491309059465
Kunduz,2023,3,-14.905050222896172,-22.790085152404476
Laghman,2023,3,-9.144522153171302,-17.43097250576414
Logar,2023,3,-10.678327979314961,-19.374548831663393
Nangarhar,2023,3,-9.216948887475944,-17.136992854118514
Nimroz,2023,3,-16.447603459089063,-26.474723551065114
Nuristan,2023,3,-8.112549770005915,-15.862591881953934
Paktya,2023,3,-10.375765452902625,-18.906783550308262
Samangan,2023,3,-11.645394180908063,-20.90479174308563
Sar-e-Pul,2023,3,-11.543656559175865,-20.53281915757103
Takhar,2023,3,-9.616607394165115,-18.555572072943413
Wardak,2023,3,-10.860192207864,-19.74928894092588
Zabul,2023,3,-10.798252384712354,-20.33380285522832
Khost,2023,4,-8.814238338530362,-16.725941120830324
Paktika,2023,4,-11.340131273785685,-20.377020264484344
Daykundi,2023,4,-8.808014188559968,-17.243730756756943
Panjsher,2023,4,-9.288179103914054,-17.419490222400253
Parwan,2023,4,-9.166376380251409,-17.511433388747285
Uruzgan,2023,4,-9.11315940975352,-17.40403022702908
Badakhshan,2023,4,-9.116345437215863,-17.22576683018594
Badghis,2023,4,-11.869176566252376,-20.731042561421685
Baghlan,2023,4,-10.327649875459077,-18.930120783855866
Balkh,2023,4,-14.55270865994043,-23.107094949936524
Bamyan,2023,4,-10.333405399750804,-19.139495555509445
Farah,2023,4,-11.063826501420886,-19.834510217410273
Faryab,2023,4,-14.454017621404887,-23.025653363608487
Ghazni,2023,4,-11.362685000730808,-20.18109314509998
Ghor,2023,4,-10.3352621920974,-19.25747074909639
Hilmand,2023,4,-15.250855742562674,-23.81122242029716
Hirat,2023,4,-12.473987361345927,-21.521931898748768
Jawzjan,2023,4,-18.500019658670503,-25.842340130401087
Kabul,2023,4,-8.834655947638517,-17.244192262400325
Kandahar,2023,4,-15.931217306991778,-23.632240377906708
Kapisa,2023,4,-8.380160028526106,-16.747448882875346
Kunar,2023,4,-8.124121383634616,-15.852144248909873
Kunduz,2023,4,-14.69963087795259,-22.29418045025716
Laghman,2023,4,-8.932693433139928,-17.239890997967624
Logar,2023,4,-9.97465891046773,-18.650771989866925
Nangarhar,2023,4,-9.09478724753593,-17.031178029313086
Nimroz,2023,4,-16.36312062252724,-26.241104978310563
Nuristan,2023,4,-8.37201521850715,-16.388639311664857
Paktya,2023,4,-9.591920697382907,-18.1117986627913
Samangan,2023,4,-10.41766685401389,-19.819476888750252
Sar-e-Pul,2023,4,-11.309117855680835,-19.93627241386141
Takhar,2023,4,-10.083261129293287,-18.25117918303596
Wardak,2023,4,-10.30531465689935,-19.116739426350453
Zabul,2023,4,-11.444874260042084,-20.240765846783248
Khost,2023,5,-9.257675675455145,-16.85375339588511
Paktika,2023,5,-11.600634652532527,-19.99280024494288
Daykundi,2023,5,-8.536425558211416,-16.426482006719606
Panjsher,2023,5,-9.392360369408529,-17.755924612331846
Parwan,2023,5,-8.878269537260232,-16.873471703193673
Uruzgan,2023,5,-8.808003911637172,-16.600931651006192
Badakhshan,2023,5,-9.438910917848405,-17.73417382176318
Badghis,2023,5,-12.743572267581824,-21.65284179133238
Baghlan,2023,5,-10.761196043152127,-19.37985672101577
Balkh,2023,5,-14.95636649415736,-23.326477211729173
Bamyan,2023,5,-9.921804226875018,-18.401506280229977
Farah,2023,5,-10.843556148868323,-19.44927125127883
Faryab,2023,5,-15.026128119869647,-23.478733675058102
Ghazni,2023,5,-11.038579951712602,-19.168689987298187
Ghor,2023,5,-10.200102563424498,-18.5032429856231
Hilmand,2023,5,-15.119184818493684,-23.663214561356504
Hirat,2023,5,-12.487307192878362,-21.443581568292615
Jawzjan,2023,5,-18.855922496406073,-26.165287072928276
Kabul,2023,5,-9.221883694022667,-17.04346820535425
Kandahar,2023,5,-15.585107383691236,-23.053267626489667
Kapisa,2023,5,-8.406559852323243,-16.478713375854046
Kunar,2023,5,-8.159712237603303,-15.660688560463472
Kunduz,2023,5,-15.670619529473905,-23.24962872355614
Laghman,2023,5,-9.046671250940932,-17.161440295491435
Logar,2023,5,-10.021367996842919,-18.129427306732637
Nangarhar,2023,5,-9.090459577250677,-16.78486857664104
Nimroz,2023,5,-16.238875126533653,-26.098006228441275
Nuristan,2023,5,-8.761947896009023,-17.089289997714168
Paktya,2023,5,-9.849593222578633,-17.725610019461975
Samangan,2023,5,-11.127062341976766,-19.60859342104893
Sar-e-Pul,2023,5,-11.417130704498902,-19.91413090708569
Takhar,2023,5,-10.224182440976852,-18.54405236854492
Wardak,2023,5,-9.828901133300745,-18.126825515451646
Zabul,2023,5,-10.91847755299234,-19.280730791857664
Khost,2023,6,-8.856941591103652,-16.801538798479715
Paktika,2023,6,-11.536080952390687,-20.02748774758207
Daykundi,2023,6,-7.992064861761857,-15.569046496531554
Panjsher,2023,6,-8.498946187762296,-16.56312779088387
Parwan,2023,6,-8.279316501282317,-16.0708222080322
Uruzgan,2023,6,-8.254348721943238,-15.781410370504087
Badakhshan,2023,6,-9.229088077469191,-17.3847260452598
Badghis,2023,6,-12.492519657735583,-21.45817574177059
Baghlan,2023,6,-10.390073656702844,-18.802881831997635
Balkh,2023,6,-14.675860290200502,-23.131032110130484
Bamyan,2023,6,-9.292021037809889,-16.922780403502554
Farah,2023,6,-10.637767408757446,-19.10982984606204
Faryab,2023,6,-14.55797146882832,-23.178025620566757
Ghazni,2023,6,-10.725369364426697,-18.331573809363658
Ghor,2023,6,-9.791158493443067,-17.605621950996614
Hilmand,2023,6,-14.80035802761184,-23.263158157404913
Hirat,2023,6,-12.381237057581519,-21.36477638496468
Jawzjan,2023,6,-18.490446039821894,-25.9937440778913
Kabul,2023,6,-8.955833492609399,-16.740694282896495
Kandahar,2023,6,-15.708091047270841,-23.05207323944113
Kapisa,2023,6,-7.9419251712706105,-15.797139377943088
Kunar,2023,6,-8.091851986431474,-15.362570195201991
Kunduz,2023,6,-15.684903896886075,-23.492906188909465
Laghman,2023,6,-8.934338435869474,-16.99899037432411
Logar,2023,6,-9.583270224838087,-17.655940068437435
Nangarhar,2023,6,-8.969313776474149,-16.71432445016089
Nimroz,2023,6,-16.071457968382564,-25.935470159742398
Nuristan,2023,6,-8.136404265245584,-16.363368226866655
Paktya,2023,6,-9.519158443783862,-17.432388049757204
Samangan,2023,6,-10.598469277559994,-18.633658673836752
Sar-e-Pul,2023,6,-10.71790142890649,-18.949179220505837
Takhar,2023,6,-10.184633068389463,-18.889912299159842
Wardak,2023,6,-9.297281695843173,-17.092532071954576
Zabul,2023,6,-10.724509334145242,-18.889480168068935
Khost,2023,7,-8.770163798819791,-16.543251879581693
Paktika,2023,7,-11.136107333534925,-19.95674084284475
Daykundi,2023,7,-8.122159399917937,-15.685148275031874
Panjsher,2023,7,-7.14823293290653,-14.839333236958828
Parwan,2023,7,-7.873893214363873,-15.758727340254415
Uruzgan,2023,7,-8.225166568058228,-15.730883242707886
Badakhshan,2023,7,-8.440615942295063,-16.399309411826607
Badghis,2023,7,-12.473637234951955,-21.512309192378748
Baghlan,2023,7,-9.98430321871504,-18.40436831966894
Balkh,2023,7,-14.657407975995332,-23.05337272197945
Bamyan,2023,7,-9.243653628318095,-16.88619920342173
Farah,2023,7,-10.544700768418243,-19.00732571612821
Faryab,2023,7,-14.539392942710997,-23.242453161255522
Ghazni,2023,7,-10.476238699585208,-18.514598181648108
Ghor,2023,7,-9.635873225920902,-17.451771067197605
Hilmand,2023,7,-14.79301426671801,-23.271595560063833
Hirat,2023,7,-12.465464546549198,-21.456153683813923
Jawzjan,2023,7,-18.81806474340669,-26.240137245173774
Kabul,2023,7,-8.8247037363678,-16.651291038205727
Kandahar,2023,7,-15.643435828723558,-23.035009736838457
Kapisa,2023,7,-7.808464085935606,-15.657525323274937
Kunar,2023,7,-7.949166619925634,-15.33967446078822
Kunduz,2023,7,-15.377626631689905,-23.08604860687722
Laghman,2023,7,-8.775419115324636,-16.985184569860454
Logar,2023,7,-9.394763271437876,-17.586527021225315
Nangarhar,2023,7,-8.91853067907323,-16.715366386310077
Nimroz,2023,7,-15.998319778518482,-25.871992061856975
Nuristan,2023,7,-7.177084823311583,-15.283388986623038
Paktya,2023,7,-9.280024519906618,-17.494744659752318
Samangan,2023,7,-10.490746735903462,-18.56858175553133
Sar-e-Pul,2023,7,-10.830105046709244,-18.956925558569164
Takhar,2023,7,-9.656329763556384,-18.4548922406782
Wardak,2023,7,-9.051003910266559,-17.155427144609817
Zabul,2023,7,-10.670863872225341,-19.07201630937246
Khost,2023,8,-9.182620467268215,-16.69458115663461
Paktika,2023,8,-11.748656069705023,-20.386673125333452
Daykundi,2023,8,-8.208690663811915,-15.692124595700735
Panjsher,2023,8,-6.9720160755006395,-14.67100583914042
Parwan,2023,8,-8.030615913616916,-15.68910463388263
Uruzgan,2023,8,-8.284373928929652,-15.644397239064421
Badakhshan,2023,8,-8.183691392648164,-16.438355668909786
Badghis,2023,8,-12.705669722771553,-22.258972656033706
Baghlan,2023,8,-10.343202005823816,-18.990911189300245
Balkh,2023,8,-15.032625613973272,-24.166211714926224
Bamyan,2023,8,-9.18296179241645,-16.76489057122713
Farah,2023,8,-10.623595055412846,-19.32249873615313
Faryab,2023,8,-14.379999208825453,-24.457969092156596
Ghazni,2023,8,-10.771151854912091,-18.66781892623584
Ghor,2023,8,-9.626239332321502,-17.550571705999605
Hilmand,2023,8,-14.726880815766838,-24.032301423593932
Hirat,2023,8,-12.615156211833645,-22.182482804811233
Jawzjan,2023,8,-18.64784950149539,-28.359755529677372
Kabul,2023,8,-8.826212156882287,-16.533031422074508
Kandahar,2023,8,-16.13757214372928,-24.31087662331665
Kapisa,2023,8,-7.978817519201011,-15.60458947334354
Kunar,2023,8,-7.97718667532202,-15.474164269313604
Kunduz,2023,8,-15.737739982907083,-24.29592180151943
Laghman,2023,8,-8.56719470215283,-16.703896500676713
Logar,2023,8,-9.567087125659697,-17.480443768323052
Nangarhar,2023,8,-8.677288923485268,-16.385702879828543
Nimroz,2023,8,-16.090636252866798,-27.408268747379395
Nuristan,2023,8,-6.877256732767931,-14.99398029417477
Paktya,2023,8,-9.740935779344603,-17.6439876790457
Samangan,2023,8,-10.69873441573666,-18.928912553616506
Sar-e-Pul,2023,8,-10.818263471233161,-19.32597758310283
Takhar,2023,8,-9.765556882130978,-18.754821706264742
Wardak,2023,8,-9.226794733588942,-17.083124601997508
Zabul,2023,8,-10.918558657749097,-19.30307424141869
Khost,2023,9,-9.203253930764465,-16.840291392258724
Paktika,2023,9,-11.640122107001298,-20.47732389862295
Daykundi,2023,9,-7.995378003584722,-15.519030376096905
Panjsher,2023,9,-7.2398898304184085,-15.10178465724642
Parwan,2023,9,-8.015165386954063,-15.793368245421389
Uruzgan,2023,9,-8.096689633509001,-15.42785947826305
Badakhshan,2023,9,-8.23446534564452,-16.279431629394967
Badghis,2023,9,-12.707935158668823,-22.604537977763144
Baghlan,2023,9,-10.279691434303789,-19.082560351007565
Balkh,2023,9,-14.736055921276208,-24.4807775333115
Bamyan,2023,9,-9.153499555518282,-16.73678059428466
Farah,2023,9,-10.659812567501742,-19.35873294385474
Faryab,2023,9,-14.939491948271622,-25.293411117413093
Ghazni,2023,9,-10.80463368570432,-18.771521025238957
Ghor,2023,9,-9.70540830670559,-17.641231129471368
Hilmand,2023,9,-15.008689518615403,-24.52449707055442
Hirat,2023,9,-12.656258216828341,-22.326309151530626
Jawzjan,2023,9,-19.162710004736162,-29.258790305952562
Kabul,2023,9,-8.823370271987335,-16.691126783519113
Kandahar,2023,9,-15.604111556263243,-24.26607750649391
Kapisa,2023,9,-7.960574316826196,-15.76975751737531
Kunar,2023,9,-8.320713208699233,-15.793473897464413
Kunduz,2023,9,-15.976231647309712,-25.045231186266747
Laghman,2023,9,-8.791234855511902,-17.065953682673726
Logar,2023,9,-9.365481976448029,-17.41938571139709
Nangarhar,2023,9,-8.905164617105553,-16.741907877281502
Nimroz,2023,9,-16.18761002353544,-27.730723730482076
Nuristan,2023,9,-7.273839343899068,-15.32601825776938
Paktya,2023,9,-9.652130261378346,-17.734666946327437
Samangan,2023,9,-10.628110808127634,-18.947069182375074
Sar-e-Pul,2023,9,-10.921956622873648,-19.582699849105072
Takhar,2023,9,-10.076698777754812,-19.098822862549003
Wardak,2023,9,-9.145701732917095,-16.999139367065744
Zabul,2023,9,-11.002855532130603,-19.296479511277628
Khost,2023,10,-9.384885250418366,-17.218347476165523
Paktika,2023,10,-11.833362731534569,-20.808885935687314
Daykundi,2023,10,-8.228136170398969,-16.21721057754371
Panjsher,2023,10,-7.63791683661243,-15.894138745920944
Parwan,2023,10,-8.458431118021746,-16.5343653644313
Uruzgan,2023,10,-8.35177860123169,-15.996278131328129
Badakhshan,2023,10,-8.554228924119336,-17.038057364589164
Badghis,2023,10,-12.968567069171744,-23.155839154658786
Baghlan,2023,10,-10.607304489931474,-19.602319927657632
Balkh,2023,10,-14.981214412565272,-25.018070147471647
Bamyan,2023,10,-9.692208791093963,-18.026363318117664
Farah,2023,10,-10.785261051705817,-19.564060966599357
Faryab,2023,10,-15.071010475408432,-25.54031774628777
Ghazni,2023,10,-10.966124805716694,-19.505799906725667
Ghor,2023,10,-10.025538223046755,-18.50149170370191
Hilmand,2023,10,-14.99280377097832,-24.606202859684558
Hirat,2023,10,-13.001528352348005,-22.76484490156005
Jawzjan,2023,10,-19.30591686407335,-29.579957587708762
Kabul,2023,10,-9.164389401733741,-17.17526664884958
Kandahar,2023,10,-15.833001042492777,-24.54415720573728
Kapisa,2023,10,-8.28387849651047,-16.484905157469168
Kunar,2023,10,-8.365944516683633,-16.037315169477715
Kunduz,2023,10,-16.039203800101124,-25.384492746375763
Laghman,2023,10,-8.919614407547705,-17.320237001457244
Logar,2023,10,-9.778603722780185,-18.06714098638908
Nangarhar,2023,10,-9.082759744258308,-17.10043976699623
Nimroz,2023,10,-16.22735146195127,-27.846340290025385
Nuristan,2023,10,-7.558917370137108,-16.017771958199052
Paktya,2023,10,-9.87948131263325,-18.171553012496428
Samangan,2023,10,-11.106740419413502,-19.819032747517873
Sar-e-Pul,2023,10,-11.351421675948043,-20.7662732874786
Takhar,2023,10,-9.945281572063827,-19.378062996093337
Wardak,2023,10,-9.522504090457943,-17.810884166545588
Zabul,2023,10,-10.946075682835431,-19.556530156148202
Khost,2023,11,-9.450172609165636,-17.36616773380808
Paktika,2023,11,-11.930495630468602,-21.395346527717987
Daykundi,2023,11,-8.700239481937516,-17.027853545381962
Panjsher,2023,11,-7.758418982301271,-15.87755447729593
Parwan,2023,11,-8.559280534888337,-16.78102217832145
Uruzgan,2023,11,-8.633811915224946,-16.584513725294368
Badakhshan,2023,11,-8.57301871142012,-17.0623107642895
Badghis,2023,11,-12.438674896726939,-23.44083384384848
Baghlan,2023,11,-10.461460805315337,-19.84819577942666
Balkh,2023,11,-14.448489286921484,-25.18508175484487
Bamyan,2023,11,-10.068780393267215,-18.715992199099674
Farah,2023,11,-11.285649404509517,-20.782096616426177
Faryab,2023,11,-15.077850570884642,-26.104397190340702
Ghazni,2023,11,-11.570472704985674,-20.550181129809058
Ghor,2023,11,-10.405530733599543,-19.607109331286228
Hilmand,2023,11,-15.162062606042422,-25.26874617403685
Hirat,2023,11,-13.061710036972146,-23.493100512576568
Jawzjan,2023,11,-19.531872871035496,-29.95785960213364
Kabul,2023,11,-9.30225479669466,-17.432530208077647
Kandahar,2023,11,-15.891820581186998,-24.95876975973436
Kapisa,2023,11,-8.408415804999194,-16.61858046377295
Kunar,2023,11,-8.582348551347263,-16.403907092560868
Kunduz,2023,11,-15.697656205441934,-25.67186933851438
Laghman,2023,11,-9.05245051373531,-17.451918238144355
Logar,2023,11,-9.992457251986833,-18.556515228881782
Nangarhar,2023,11,-9.202464160654563,-17.22421121847393
Nimroz,2023,11,-16.20798461782124,-28.2847518402863
Nuristan,2023,11,-7.587450311708777,-15.955120933611369
Paktya,2023,11,-10.097545319755216,-18.59851602529024
Samangan,2023,11,-10.861376567091396,-20.578288961753504
Sar-e-Pul,2023,11,-11.405415936683717,-21.198231675049065
Takhar,2023,11,-10.094279317461941,-19.774730402410725
Wardak,2023,11,-9.933958668423369,-18.626333311650026
Zabul,2023,11,-11.505337750408412,-20.46544470579324
Khost,2023,12,-9.31547885973535,-17.220833213000784
Paktika,2023,12,-11.958211431728932,-21.639994884768633
Daykundi,2023,12,-8.958841984737973,-17.601243569282563
Panjsher,2023,12,-7.590985516457685,-15.651105681535057
Parwan,2023,12,-8.49280196480217,-16.698873323102237
Uruzgan,2023,12,-8.934346525709712,-17.33449527782139
Badakhshan,2023,12,-8.771871095026503,-17.137961733131927
Badghis,2023,12,-13.514158826876855,-24.38054558985067
Baghlan,2023,12,-10.628582691448063,-20.191964395849467
Balkh,2023,12,-14.815772940431788,-25.78087821083106
Bamyan,2023,12,-10.356450591571392,-18.937265604942034
Farah,2023,12,-11.40127511290778,-20.92808340401042
Faryab,2023,12,-15.117691883691542,-26.344919960509444
Ghazni,2023,12,-11.592077512396015,-20.859365810996326
Ghor,2023,12,-10.863753501073798,-20.038567813254584
Hilmand,2023,12,-15.38128237321048,-25.515710010662893
Hirat,2023,12,-13.455457877981079,-23.90961227000993
Jawzjan,2023,12,-19.212007621797657,-29.842015575359497
Kabul,2023,12,-9.255157081907898,-17.399651010587554
Kandahar,2023,12,-16.083405601528753,-25.364407494974404
Kapisa,2023,12,-8.262484252988372,-16.335058992883834
Kunar,2023,12,-8.698193872600404,-16.485425846742757
Kunduz,2023,12,-15.362528645655088,-25.429257372298682
Laghman,2023,12,-8.89804400492509,-17.274647815908388
Logar,2023,12,-10.110644102040654,-18.644014736320653
Nangarhar,2023,12,-9.056712103552758,-17.02803475512069
Nimroz,2023,12,-16.55221469390567,-28.502713050955652
Nuristan,2023,12,-7.616229773232126,-15.858544383246366
Paktya,2023,12,-10.147220411182499,-18.705302121053887
Samangan,2023,12,-11.836674079416515,-21.583832550465704
Sar-e-Pul,2023,12,-11.376186706549415,-21.376661307492746
Takhar,2023,12,-9.767646225971342,-19.612005462632354
Wardak,2023,12,-10.125904789537874,-18.945558754124818
Zabul,2023,12,-11.057442195733199,-20.586810677849684
