province,year,month,spi3,vhi,vci,tci,cdi,cdi_category
Sar-e-Pul,2020,7,1.23,85.27,100.0,70.54,87.19,Healthy
Sar-e-Pul,2020,8,1.03,50.84,99.5,2.17,67.81,Healthy
Sar-e-Pul,2020,9,1.88,92.56,100.0,85.13,94.76,Healthy
Sar-e-Pul,2020,10,0.03,73.62,79.85,67.39,62.33,Healthy
Sar-e-Pul,2020,11,1.4,50.0,0.0,100.0,70.93,Healthy
Sar-e-Pul,2020,12,1.69,50.0,0.0,100.0,72.72,Healthy
Sar-e-Pul,2021,1,0.88,31.43,11.34,51.52,56.21,Normal
Sar-e-Pul,2021,2,-1.36,38.68,77.36,0.0,23.7,Severe drought
Sar-e-Pul,2021,3,-0.92,50.7,28.51,72.89,34.26,Moderate drought
Sar-e-Pul,2021,4,-1.08,16.41,23.27,9.55,15.22,Severe drought
Sar-e-Pul,2021,5,-0.32,22.13,25.21,19.06,29.77,Moderate drought
Sar-e-Pul,2021,6,-1.18,18.35,36.7,0.0,15.14,Severe drought
Sar-e-Pul,2021,7,-0.07,40.12,35.48,44.76,43.57,Normal
Sar-e-Pul,2021,8,-0.64,18.69,37.39,0.0,22.39,Severe drought
Sar-e-Pul,2021,9,0.51,15.79,22.46,9.12,42.68,Normal
Sar-e-Pul,2021,10,-1.75,55.75,31.21,80.3,29.87,Moderate drought
Sar-e-Pul,2021,11,-1.19,67.11,83.02,51.2,39.4,Moderate drought
Sar-e-Pul,2021,12,-1.65,51.65,71.13,32.17,28.28,Moderate drought
Sar-e-Pul,2022,1,-1.11,61.27,57.44,65.1,37.27,Moderate drought
Sar-e-Pul,2022,2,-1.3,72.73,83.36,62.09,41.2,Normal
Sar-e-Pul,2022,3,-1.23,42.64,85.28,0.0,26.77,Moderate drought
Sar-e-Pul,2022,4,-1.87,10.57,21.13,0.0,6.82,Severe drought
Sar-e-Pul,2022,5,-1.44,0.9,0.0,1.8,4.18,Severe drought
Sar-e-Pul,2022,6,-1.42,8.32,0.0,16.63,8.03,Severe drought
Sar-e-Pul,2022,7,-0.6,26.98,0.0,53.96,27.2,Moderate drought
Sar-e-Pul,2022,8,-0.09,47.49,0.0,94.98,46.94,Normal
Sar-e-Pul,2022,9,1.58,26.36,0.0,52.71,60.34,Healthy
Sar-e-Pul,2022,10,-0.66,23.94,0.0,47.87,24.71,Severe drought
Sar-e-Pul,2022,11,0.06,77.22,96.77,57.67,64.77,Healthy
Sar-e-Pul,2022,12,-0.2,60.72,73.61,47.82,51.43,Normal
Sar-e-Pul,2023,1,-0.63,50.0,0.0,100.0,38.17,Moderate drought
Sar-e-Pul,2023,2,-0.45,81.86,91.6,72.12,57.18,Normal
Sar-e-Pul,2023,3,-1.17,67.94,100.0,35.87,40.04,Normal
Sar-e-Pul,2023,4,-1.59,26.26,13.26,39.27,15.93,Severe drought
Sar-e-Pul,2023,5,-2.33,10.89,13.25,8.53,5.95,Severe drought
Sar-e-Pul,2023,6,-1.93,12.19,11.9,12.48,7.43,Severe drought
Sar-e-Pul,2023,7,-1.04,56.25,12.49,100.0,35.57,Moderate drought
Sar-e-Pul,2023,8,0.0,55.72,11.43,100.0,52.9,Normal
Sar-e-Pul,2023,9,0.51,59.37,18.74,100.0,64.47,Healthy
Sar-e-Pul,2023,10,0.4,51.73,24.13,79.34,58.69,Normal
Sar-e-Pul,2023,11,-0.22,55.76,100.0,11.52,48.61,Normal
Sar-e-Pul,2023,12,-0.8,50.0,100.0,0.0,35.62,Moderate drought
Takhar,2015,1,-0.87,31.67,23.3,40.03,25.49,Severe drought
Takhar,2015,2,0.38,47.81,28.01,67.61,56.35,Normal
Takhar,2015,3,0.37,44.71,15.45,73.96,54.51,Normal
Takhar,2015,4,0.04,53.14,45.86,60.41,52.32,Normal
Takhar,2015,5,-0.39,96.32,92.64,100.0,65.63,Healthy
Takhar,2015,6,-0.51,77.3,100.0,54.6,53.98,Normal
Takhar,2015,7,0.16,91.42,88.4,94.44,73.94,Healthy
Takhar,2015,8,-0.53,81.21,100.0,62.43,55.42,Normal
Takhar,2015,9,0.31,77.27,79.99,74.56,69.76,Healthy
Takhar,2015,10,0.22,61.15,100.0,22.3,59.86,Normal
Takhar,2015,11,1.07,86.79,100.0,73.58,86.25,Healthy
Takhar,2015,12,0.63,49.73,31.55,67.91,61.57,Healthy
Takhar,2016,1,0.56,44.13,65.61,22.64,57.73,Normal
Takhar,2016,2,-1.43,41.26,57.08,25.43,24.43,Severe drought
Takhar,2016,3,-0.66,54.84,64.43,45.26,40.09,Normal
Takhar,2016,4,-0.46,55.15,49.99,60.32,43.73,Normal
Takhar,2016,5,0.25,23.21,44.51,1.92,41.52,Normal
Takhar,2016,6,0.12,31.19,58.41,3.97,42.91,Normal
Takhar,2016,7,-0.07,35.36,33.21,37.51,41.22,Normal
Takhar,2016,8,0.54,21.11,17.78,24.44,45.88,Normal
Takhar,2016,9,0.08,14.78,29.56,0.0,34.02,Moderate drought
Takhar,2016,10,-0.95,34.18,44.21,24.16,25.67,Severe drought
Takhar,2016,11,0.4,50.69,33.65,67.72,58.16,Normal
Takhar,2016,12,0.21,54.44,100.0,8.89,56.44,Normal
Takhar,2017,1,0.74,35.17,0.0,70.35,56.17,Normal
Takhar,2017,2,0.95,50.0,0.0,100.0,66.4,Healthy
Takhar,2017,3,0.22,41.85,16.71,67.0,50.31,Normal
Takhar,2017,4,-0.21,50.0,0.0,100.0,45.85,Normal
Takhar,2017,5,-0.92,49.33,85.71,12.96,33.54,Moderate drought
Takhar,2017,6,-0.48,38.44,76.89,0.0,35.08,Moderate drought
Takhar,2017,7,-0.4,41.42,57.92,24.92,37.89,Moderate drought
Takhar,2017,8,-0.65,30.34,45.6,15.08,28.08,Moderate drought
Takhar,2017,9,-0.18,61.54,49.78,73.31,52.26,Normal
Takhar,2017,10,-1.08,31.27,62.54,0.0,22.66,Severe drought
Takhar,2017,11,-1.34,47.03,94.06,0.0,28.03,Moderate drought
Takhar,2017,12,-1.47,40.37,36.83,43.92,23.75,Severe drought
Takhar,2018,1,-2.09,21.83,43.66,0.0,11.83,Severe drought
Takhar,2018,2,-1.41,34.92,13.87,55.97,21.42,Severe drought
Takhar,2018,3,-0.57,4.83,9.67,0.0,16.71,Severe drought
Takhar,2018,4,-0.25,46.47,20.33,72.62,43.3,Normal
Takhar,2018,5,0.42,62.8,61.83,63.78,64.56,Healthy
Takhar,2018,6,0.32,49.18,66.46,31.9,55.95,Normal
Takhar,2018,7,1.02,12.31,24.62,0.0,48.44,Normal
Takhar,2018,8,-0.43,29.02,0.0,58.05,31.22,Moderate drought
Takhar,2018,9,0.79,61.16,60.92,61.41,69.87,Healthy
Takhar,2018,10,2.46,50.0,0.0,100.0,74.65,Healthy
Takhar,2018,11,1.02,88.07,76.15,100.0,86.3,Healthy
Takhar,2018,12,0.33,60.58,99.57,21.6,61.8,Healthy
Takhar,2019,1,0.82,65.64,43.34,87.93,72.46,Healthy
Takhar,2019,2,0.97,71.24,50.92,91.57,77.33,Healthy
Takhar,2019,3,0.77,41.35,29.37,53.34,59.65,Normal
Takhar,2019,4,0.83,97.32,100.0,94.65,88.54,Healthy
Takhar,2019,5,0.51,68.36,90.87,45.85,68.85,Healthy
Takhar,2019,6,1.37,94.89,89.77,100.0,93.17,Healthy
Takhar,2019,7,0.31,45.2,86.4,4.01,53.77,Normal
Takhar,2019,8,2.8,68.13,76.96,59.3,83.94,Healthy
Takhar,2019,9,-0.31,72.3,99.51,45.09,55.13,Normal
Takhar,2019,10,0.26,56.4,84.84,27.95,58.41,Normal
Takhar,2019,11,0.54,78.06,85.84,70.27,74.38,Healthy
Takhar,2019,12,-0.36,37.46,74.93,0.0,36.64,Moderate drought
Takhar,2020,1,-0.68,37.75,14.31,61.19,31.22,Moderate drought
Takhar,2020,2,-1.78,17.97,35.93,0.0,10.86,Severe drought
Takhar,2020,3,-1.2,24.58,0.0,49.16,18.03,Severe drought
Takhar,2020,4,-0.37,45.05,22.2,67.9,40.33,Normal
Takhar,2020,5,0.53,91.2,100.0,82.39,80.64,Healthy
Takhar,2020,6,1.1,70.29,95.92,44.66,78.38,Healthy
Takhar,2020,7,1.17,77.62,100.0,55.23,82.75,Healthy
Takhar,2020,8,0.62,43.03,86.06,0.0,58.2,Normal
Takhar,2020,9,3.27,91.75,100.0,83.49,95.85,Healthy
Takhar,2020,10,-1.06,50.17,57.3,43.05,32.27,Moderate drought
Takhar,2020,11,0.47,40.88,0.0,81.75,54.43,Normal
Takhar,2020,12,0.25,50.0,0.0,100.0,54.85,Normal
Takhar,2021,1,-0.44,22.11,40.33,3.89,27.61,Moderate drought
Takhar,2021,2,-2.11,33.07,63.08,3.06,17.41,Severe drought
Takhar,2021,3,0.07,67.35,34.7,100.0,59.99,Normal
Takhar,2021,4,0.28,54.76,26.87,82.65,57.85,Normal
Takhar,2021,5,0.89,61.69,81.9,41.48,71.56,Healthy
Takhar,2021,6,-0.34,30.94,54.78,7.1,33.89,Moderate drought
Takhar,2021,7,-0.23,55.86,55.95,55.77,48.4,Normal
Takhar,2021,8,-0.95,33.44,48.59,18.3,25.33,Severe drought
Takhar,2021,9,-0.46,35.53,44.25,26.82,33.98,Moderate drought
Takhar,2021,10,-0.3,60.25,62.42,58.09,49.15,Normal
Takhar,2021,11,-0.79,68.0,72.68,63.31,44.81,Normal
Takhar,2021,12,-0.73,61.39,77.23,45.54,42.32,Normal
Takhar,2022,1,-0.12,73.43,100.0,46.87,59.35,Normal
Takhar,2022,2,-0.8,80.34,93.57,67.12,50.74,Normal
Takhar,2022,3,-1.19,44.37,72.53,16.21,28.0,Moderate drought
Takhar,2022,4,-1.93,5.93,11.86,0.0,4.29,Severe drought
Takhar,2022,5,-1.14,0.0,0.0,0.0,6.4,Severe drought
Takhar,2022,6,-0.97,7.0,10.28,3.71,11.84,Severe drought
Takhar,2022,7,-0.15,28.61,0.0,57.22,36.32,Moderate drought
Takhar,2022,8,0.53,41.87,2.5,81.25,56.08,Normal
Takhar,2022,9,1.71,37.25,11.14,63.36,66.42,Healthy
Takhar,2022,10,0.03,34.7,14.7,54.71,42.87,Normal
Takhar,2022,11,0.38,85.58,95.87,75.29,75.12,Healthy
Takhar,2022,12,-0.01,76.62,97.4,55.84,63.04,Healthy
Takhar,2023,1,-0.47,62.82,25.64,100.0,47.41,Normal
Takhar,2023,2,-0.28,79.35,100.0,58.7,59.1,Normal
Takhar,2023,3,-1.36,72.45,100.0,44.9,40.6,Normal
Takhar,2023,4,-1.89,66.92,74.48,59.35,34.92,Moderate drought
Takhar,2023,5,-2.74,21.85,7.02,36.68,11.08,Severe drought
Takhar,2023,6,-2.4,3.6,0.0,7.19,2.21,Severe drought
Takhar,2023,7,-1.21,55.13,10.25,100.0,33.2,Moderate drought
Takhar,2023,8,-1.0,66.4,32.8,100.0,41.18,Normal
Takhar,2023,9,-0.01,50.0,0.0,100.0,49.88,Normal
Takhar,2023,10,-0.04,27.6,17.79,37.4,38.07,Moderate drought
Takhar,2023,11,-0.82,53.63,75.94,31.33,37.13,Moderate drought
Takhar,2023,12,-1.31,50.6,90.65,10.55,30.03,Moderate drought
Uruzgan,2015,1,-1.01,53.16,85.96,20.36,34.36,Moderate drought
Uruzgan,2015,2,-0.29,51.38,34.58,68.17,45.05,Normal
Uruzgan,2015,3,-0.1,50.78,30.86,70.7,48.47,Normal
Uruzgan,2015,4,0.06,31.13,23.21,39.05,41.84,Normal
Uruzgan,2015,5,-0.26,42.19,33.87,50.52,41.02,Normal
Uruzgan,2015,6,-0.37,60.75,31.15,90.35,48.09,Normal
Uruzgan,2015,7,0.05,36.9,33.3,40.49,44.53,Normal
Uruzgan,2015,8,-0.51,31.57,32.29,30.86,31.08,Moderate drought
Uruzgan,2015,9,-0.32,50.81,31.7,69.92,44.21,Normal
Uruzgan,2015,10,1.91,73.73,68.28,79.18,85.46,Healthy
Uruzgan,2015,11,1.15,62.8,54.03,71.57,75.14,Healthy
Uruzgan,2015,12,0.07,80.62,87.01,74.23,66.72,Healthy
Uruzgan,2016,1,-0.73,66.28,100.0,32.56,44.77,Normal
Uruzgan,2016,2,-2.17,59.07,90.93,27.21,30.28,Moderate drought
Uruzgan,2016,3,0.18,92.18,100.0,84.36,74.75,Healthy
Uruzgan,2016,4,0.44,69.58,81.6,57.56,68.23,Healthy
Uruzgan,2016,5,1.54,29.37,58.73,0.0,61.61,Healthy
Uruzgan,2016,6,0.3,61.48,53.39,69.57,61.57,Healthy
Uruzgan,2016,7,0.86,31.46,56.16,6.77,56.05,Normal
Uruzgan,2016,8,-0.54,51.15,52.37,49.93,40.3,Normal
Uruzgan,2016,9,-0.35,27.75,55.5,0.0,31.97,Moderate drought
Uruzgan,2016,10,-0.24,55.15,60.83,49.47,47.74,Normal
Uruzgan,2016,11,-0.72,46.08,73.55,18.61,34.89,Moderate drought
Uruzgan,2016,12,-1.12,45.35,90.69,0.0,29.23,Moderate drought
Uruzgan,2017,1,-0.2,59.29,77.01,41.58,50.78,Normal
Uruzgan,2017,2,0.62,53.85,28.77,78.93,63.49,Healthy
Uruzgan,2017,3,0.47,56.44,36.68,76.19,62.31,Healthy
Uruzgan,2017,4,-0.02,22.29,28.51,16.07,35.73,Moderate drought
Uruzgan,2017,5,-0.82,25.44,37.99,12.88,23.02,Severe drought
Uruzgan,2017,6,-0.86,22.86,45.72,0.0,21.23,Severe drought
Uruzgan,2017,7,0.56,28.61,41.8,15.42,49.97,Normal
Uruzgan,2017,8,-0.54,33.18,38.08,28.28,31.32,Moderate drought
Uruzgan,2017,9,-0.35,43.11,37.68,48.55,39.65,Moderate drought
Uruzgan,2017,10,-1.11,20.13,40.25,0.0,16.74,Severe drought
Uruzgan,2017,11,0.04,0.0,0.0,0.0,25.79,Severe drought
Uruzgan,2017,12,0.06,15.58,0.0,31.15,34.04,Moderate drought
Uruzgan,2018,1,-1.01,41.5,83.0,0.0,28.53,Moderate drought
Uruzgan,2018,2,-0.79,45.63,55.87,35.38,33.59,Moderate drought
Uruzgan,2018,3,-0.6,25.98,31.68,20.28,26.64,Moderate drought
Uruzgan,2018,4,0.08,33.46,0.0,66.92,43.26,Normal
Uruzgan,2018,5,0.2,47.86,6.45,89.27,52.99,Normal
Uruzgan,2018,6,0.26,25.46,0.86,50.05,42.95,Normal
Uruzgan,2018,7,0.89,13.31,0.0,26.61,47.36,Normal
Uruzgan,2018,8,-0.29,17.15,0.0,34.31,27.85,Moderate drought
Uruzgan,2018,9,-0.07,35.35,0.0,70.71,41.31,Normal
Uruzgan,2018,10,-0.64,50.0,0.0,100.0,38.08,Moderate drought
Uruzgan,2018,11,0.08,12.73,2.65,22.81,32.89,Moderate drought
Uruzgan,2018,12,0.56,17.1,7.26,26.95,44.16,Normal
Uruzgan,2019,1,0.38,47.33,53.38,41.29,55.99,Normal
Uruzgan,2019,2,1.19,50.0,0.0,100.0,69.17,Healthy
Uruzgan,2019,3,1.87,50.0,0.0,100.0,73.48,Healthy
Uruzgan,2019,4,2.13,61.58,45.92,77.23,79.97,Healthy
Uruzgan,2019,5,2.08,72.91,64.08,81.74,85.51,Healthy
Uruzgan,2019,6,2.28,76.95,62.32,91.58,87.91,Healthy
Uruzgan,2019,7,0.48,25.1,50.2,0.0,46.82,Normal
Uruzgan,2019,8,0.44,47.1,59.32,34.88,57.1,Normal
Uruzgan,2019,9,-0.22,36.68,67.78,5.58,39.06,Moderate drought
Uruzgan,2019,10,1.08,68.09,91.51,44.67,77.04,Healthy
Uruzgan,2019,11,2.27,100.0,100.0,100.0,99.43,Healthy
Uruzgan,2019,12,1.19,87.47,100.0,74.93,87.84,Healthy
Uruzgan,2020,1,1.7,50.0,0.0,100.0,72.76,Healthy
Uruzgan,2020,2,0.55,64.28,63.42,65.14,67.59,Healthy
Uruzgan,2020,3,1.05,86.62,79.77,93.47,85.93,Healthy
Uruzgan,2020,4,0.61,100.0,100.0,100.0,86.4,Healthy
Uruzgan,2020,5,1.12,79.16,100.0,58.32,83.06,Healthy
Uruzgan,2020,6,1.49,76.7,100.0,53.4,84.94,Healthy
Uruzgan,2020,7,1.51,55.97,100.0,11.93,74.74,Healthy
Uruzgan,2020,8,2.28,50.0,100.0,0.0,74.44,Healthy
Uruzgan,2020,9,1.46,76.09,100.0,52.17,84.45,Healthy
Uruzgan,2020,10,0.8,93.66,100.0,87.31,86.23,Healthy
Uruzgan,2020,11,1.35,39.57,8.17,70.97,65.39,Healthy
Uruzgan,2020,12,0.86,93.94,87.87,100.0,87.23,Healthy
Uruzgan,2021,1,-0.54,53.9,92.32,15.48,41.74,Normal
Uruzgan,2021,2,-2.33,50.0,100.0,0.0,25.49,Severe drought
Uruzgan,2021,3,-2.35,43.02,55.09,30.94,21.98,Severe drought
Uruzgan,2021,4,-1.62,16.99,15.33,18.65,11.1,Severe drought
Uruzgan,2021,5,-0.62,44.06,18.91,69.21,35.37,Moderate drought
Uruzgan,2021,6,-0.93,31.85,15.03,48.66,24.77,Severe drought
Uruzgan,2021,7,1.22,28.66,19.59,37.74,58.77,Normal
Uruzgan,2021,8,-0.54,31.32,27.49,35.15,30.39,Moderate drought
Uruzgan,2021,9,-0.35,21.79,29.12,14.45,28.99,Moderate drought
Uruzgan,2021,10,-1.12,42.1,20.23,63.97,27.66,Moderate drought
Uruzgan,2021,11,-1.44,3.79,5.71,1.87,5.63,Severe drought
Uruzgan,2021,12,-0.85,44.61,64.13,25.1,32.18,Moderate drought
Uruzgan,2022,1,0.8,50.69,34.08,67.31,64.74,Healthy
Uruzgan,2022,2,-0.08,47.02,45.58,48.46,46.91,Normal
Uruzgan,2022,3,-0.47,32.01,64.02,0.0,31.98,Moderate drought
Uruzgan,2022,4,-1.85,4.01,8.02,0.0,3.63,Severe drought
Uruzgan,2022,5,-1.31,18.83,0.0,37.66,14.17,Severe drought
Uruzgan,2022,6,-1.71,42.07,0.0,84.13,23.24,Severe drought
Uruzgan,2022,7,-0.02,45.66,11.81,79.51,47.52,Normal
Uruzgan,2022,8,3.42,64.98,29.96,100.0,82.47,Healthy
Uruzgan,2022,9,4.17,58.02,39.15,76.89,79.01,Healthy
Uruzgan,2022,10,-0.2,39.66,22.54,56.77,40.82,Normal
Uruzgan,2022,11,-0.47,21.89,18.04,25.75,26.94,Moderate drought
Uruzgan,2022,12,-0.8,44.14,9.24,79.03,32.67,Moderate drought
Uruzgan,2023,1,-0.59,63.78,43.41,84.14,45.77,Normal
Uruzgan,2023,2,-1.27,51.0,49.17,52.84,30.58,Moderate drought
Uruzgan,2023,3,-0.26,44.1,41.08,47.11,41.97,Normal
Uruzgan,2023,4,-0.39,35.69,11.21,60.18,35.24,Moderate drought
Uruzgan,2023,5,0.34,63.86,27.72,100.0,63.62,Healthy
Uruzgan,2023,6,-0.84,59.44,18.89,100.0,39.74,Moderate drought
Uruzgan,2023,7,0.64,59.42,18.84,100.0,66.72,Healthy
Uruzgan,2023,8,-0.36,42.35,23.01,61.7,39.12,Moderate drought
Uruzgan,2023,9,-0.35,63.55,27.11,100.0,49.87,Normal
Uruzgan,2023,10,-0.99,69.56,53.95,85.17,42.85,Normal
Uruzgan,2023,11,-0.13,16.42,20.39,12.46,30.69,Moderate drought
Uruzgan,2023,12,-0.69,41.76,42.67,40.85,33.19,Moderate drought
Wardak,2015,1,-1.57,54.44,65.52,43.36,30.13,Moderate drought
Wardak,2015,2,-0.08,51.29,50.6,51.99,49.04,Normal
Wardak,2015,3,0.57,63.22,53.46,72.98,67.36,Healthy
Wardak,2015,4,0.69,45.56,37.12,53.99,60.6,Healthy
Wardak,2015,5,0.64,71.34,52.01,90.67,72.66,Healthy
Wardak,2015,6,0.31,58.88,69.95,47.8,60.58,Healthy
Wardak,2015,7,0.91,48.24,57.45,39.04,65.06,Healthy
Wardak,2015,8,0.12,38.39,52.14,24.64,46.66,Normal
Wardak,2015,9,0.55,69.52,52.29,86.75,70.14,Healthy
Wardak,2015,10,1.12,74.43,68.66,80.2,80.63,Healthy
Wardak,2015,11,1.33,72.52,51.4,93.63,81.68,Healthy
Wardak,2015,12,0.67,50.11,29.07,71.15,62.42,Healthy
Wardak,2016,1,0.2,48.55,41.78,55.32,53.21,Normal
Wardak,2016,2,-1.5,51.59,72.81,30.38,29.16,Moderate drought
Wardak,2016,3,-0.22,67.43,73.25,61.61,54.46,Normal
Wardak,2016,4,-0.15,50.25,14.7,85.8,47.19,Normal
Wardak,2016,5,1.21,57.28,100.0,14.56,73.0,Healthy
Wardak,2016,6,0.92,74.22,81.03,67.41,78.22,Healthy
Wardak,2016,7,1.31,44.99,64.89,25.08,67.74,Healthy
Wardak,2016,8,0.57,49.47,56.01,42.93,60.47,Healthy
Wardak,2016,9,0.42,27.33,49.44,5.21,46.75,Normal
Wardak,2016,10,-0.63,38.67,39.8,37.53,32.51,Moderate drought
Wardak,2016,11,-0.1,56.75,100.0,13.51,51.36,Normal
Wardak,2016,12,-0.71,44.61,89.21,0.0,34.32,Moderate drought
Wardak,2017,1,0.62,54.08,40.09,68.07,63.61,Healthy
Wardak,2017,2,1.81,47.81,8.42,87.19,72.16,Healthy
Wardak,2017,3,1.43,59.15,46.27,72.03,75.76,Healthy
Wardak,2017,4,0.54,36.59,20.78,52.4,53.51,Normal
Wardak,2017,5,-1.24,22.5,24.11,20.89,16.59,Severe drought
Wardak,2017,6,-1.0,28.32,56.63,0.0,22.15,Severe drought
Wardak,2017,7,0.97,30.72,43.98,17.45,57.1,Normal
Wardak,2017,8,1.93,20.31,22.66,17.96,58.82,Normal
Wardak,2017,9,2.17,34.88,18.64,51.12,66.69,Healthy
Wardak,2017,10,-1.52,2.9,5.81,0.0,4.69,Severe drought
Wardak,2017,11,-0.03,38.02,66.77,9.27,43.33,Normal
Wardak,2017,12,0.68,48.06,59.83,36.3,61.63,Healthy
Wardak,2018,1,-0.33,50.0,100.0,0.0,43.62,Normal
Wardak,2018,2,-0.1,59.55,83.13,35.97,52.84,Normal
Wardak,2018,3,0.03,53.38,90.84,15.91,52.31,Normal
Wardak,2018,4,0.42,62.41,63.18,61.63,64.34,Healthy
Wardak,2018,5,0.73,44.96,0.0,89.92,60.86,Healthy
Wardak,2018,6,0.78,41.89,60.49,23.29,60.06,Healthy
Wardak,2018,7,1.52,18.6,30.53,6.67,56.09,Normal
Wardak,2018,8,1.48,0.0,0.0,0.0,46.54,Normal
Wardak,2018,9,0.73,24.04,0.0,48.08,50.44,Normal
Wardak,2018,10,2.22,44.26,5.46,83.05,71.48,Healthy
Wardak,2018,11,1.07,58.18,77.43,38.92,72.01,Healthy
Wardak,2018,12,1.34,45.36,54.96,35.77,68.19,Healthy
Wardak,2019,1,1.68,52.84,15.64,90.03,74.1,Healthy
Wardak,2019,2,2.04,50.0,0.0,100.0,73.96,Healthy
Wardak,2019,3,1.92,50.0,0.0,100.0,73.63,Healthy
Wardak,2019,4,1.48,51.44,6.47,96.42,72.28,Healthy
Wardak,2019,5,0.64,60.17,20.51,99.83,67.01,Healthy
Wardak,2019,6,0.37,100.0,100.0,100.0,82.27,Healthy
Wardak,2019,7,-0.06,50.0,100.0,0.0,48.79,Normal
Wardak,2019,8,1.2,55.28,87.18,23.38,71.84,Healthy
Wardak,2019,9,1.05,53.9,90.04,17.75,69.63,Healthy
Wardak,2019,10,0.85,83.49,100.0,66.98,81.9,Healthy
Wardak,2019,11,1.29,75.99,51.98,100.0,83.1,Healthy
Wardak,2019,12,0.39,40.87,13.67,68.07,53.03,Normal
Wardak,2020,1,1.14,50.13,0.25,100.0,68.75,Healthy
Wardak,2020,2,0.48,40.77,14.17,67.37,54.54,Normal
Wardak,2020,3,1.25,56.51,40.17,72.85,72.99,Healthy
Wardak,2020,4,1.32,50.0,0.0,100.0,70.32,Healthy
Wardak,2020,5,1.91,50.48,0.95,100.0,73.85,Healthy
Wardak,2020,6,2.03,81.55,94.57,68.53,89.72,Healthy
Wardak,2020,7,1.28,78.95,98.03,59.87,84.5,Healthy
Wardak,2020,8,0.73,58.06,100.0,16.12,67.33,Healthy
Wardak,2020,9,0.66,78.75,100.0,57.49,76.61,Healthy
Wardak,2020,10,-0.1,49.28,43.85,54.71,47.72,Normal
Wardak,2020,11,1.32,45.2,0.0,90.39,67.91,Healthy
Wardak,2020,12,0.71,50.0,0.0,100.0,62.98,Healthy
Wardak,2021,1,-0.54,44.31,50.18,38.44,36.95,Moderate drought
Wardak,2021,2,-2.25,50.0,100.0,0.0,25.61,Severe drought
Wardak,2021,3,-1.12,63.7,100.0,27.4,38.42,Moderate drought
Wardak,2021,4,-0.74,46.59,57.49,35.68,34.8,Moderate drought
Wardak,2021,5,0.08,52.04,42.3,61.77,52.67,Normal
Wardak,2021,6,-0.53,24.32,40.22,8.42,27.07,Moderate drought
Wardak,2021,7,0.58,43.59,39.28,47.91,57.7,Normal
Wardak,2021,8,1.27,19.03,15.92,22.15,54.45,Normal
Wardak,2021,9,1.58,3.76,7.53,0.0,49.03,Normal
Wardak,2021,10,0.67,24.05,0.0,48.11,49.52,Normal
Wardak,2021,11,-1.18,45.77,91.55,0.0,28.82,Moderate drought
Wardak,2021,12,-0.37,67.14,99.27,35.01,51.26,Normal
Wardak,2022,1,0.42,42.48,0.0,84.96,54.36,Normal
Wardak,2022,2,0.01,45.21,25.74,64.67,47.71,Normal
Wardak,2022,3,-0.46,48.64,97.28,0.0,40.39,Normal
Wardak,2022,4,-1.75,50.0,100.0,0.0,26.99,Moderate drought
Wardak,2022,5,-1.61,4.69,9.37,0.0,5.04,Severe drought
Wardak,2022,6,-1.8,16.35,0.0,32.71,9.99,Severe drought
Wardak,2022,7,-0.31,24.85,0.0,49.7,31.38,Moderate drought
Wardak,2022,8,0.78,52.33,4.66,100.0,65.32,Healthy
Wardak,2022,9,1.01,90.09,80.17,100.0,87.23,Healthy
Wardak,2022,10,-0.47,27.26,26.36,28.16,29.64,Moderate drought
Wardak,2022,11,-0.24,62.29,79.51,45.06,51.35,Normal
Wardak,2022,12,-0.73,63.77,76.2,51.33,43.51,Normal
Wardak,2023,1,-0.63,59.75,31.26,88.25,43.12,Normal
Wardak,2023,2,-1.05,54.41,39.01,69.82,34.53,Moderate drought
Wardak,2023,3,-1.04,68.18,95.18,41.18,41.57,Normal
Wardak,2023,4,-1.88,63.48,67.96,59.0,33.25,Moderate drought
Wardak,2023,5,-1.69,71.23,43.24,99.21,37.89,Moderate drought
Wardak,2023,6,-2.18,64.49,60.58,68.4,32.98,Moderate drought
Wardak,2023,7,-0.21,70.25,40.51,100.0,55.9,Normal
Wardak,2023,8,0.07,31.41,28.33,34.48,42.11,Normal
Wardak,2023,9,0.42,55.06,16.22,93.9,60.61,Healthy
Wardak,2023,10,0.42,76.0,52.01,100.0,71.18,Healthy
Wardak,2023,11,-0.84,51.93,97.78,6.07,35.98,Moderate drought
Wardak,2023,12,-1.15,62.97,100.0,25.95,37.7,Moderate drought
Zabul,2015,1,-1.02,49.33,89.12,9.54,32.32,Moderate drought
Zabul,2015,2,-0.07,60.16,71.67,48.66,53.71,Normal
Zabul,2015,3,0.0,50.57,37.52,63.62,50.32,Normal
Zabul,2015,4,0.13,17.9,0.0,35.79,36.57,Moderate drought
Zabul,2015,5,-0.27,20.95,0.0,41.9,30.22,Moderate drought
Zabul,2015,6,-0.06,39.67,0.0,79.34,43.64,Normal
Zabul,2015,7,0.95,19.62,2.4,36.83,51.23,Normal
Zabul,2015,8,0.96,17.38,5.38,29.38,50.28,Normal
Zabul,2015,9,1.05,38.3,3.35,73.26,61.79,Healthy
Zabul,2015,10,2.05,30.53,16.49,44.56,64.25,Healthy
Zabul,2015,11,0.9,50.64,22.56,78.72,66.18,Healthy
Zabul,2015,12,-0.22,46.45,10.17,82.73,43.84,Normal
Zabul,2016,1,-0.95,57.03,96.89,17.18,37.03,Moderate drought
